comment,isPositive
pengguna komplain perihal pembelian komplain krena produk beli berpihak penjual alasan dalih penjual mengirim barang pembeli hati hati hindari belanja harap menang komplain produk anak bangsa,0
maaf terpaksa kasih bintang pengiriman expres buruk mengecewakan pesanan kirim tanggal tanggal melaporkan cs kali chat cs kali resi ngk perubahan barangpun kunjung tolong perketat jasa pengiriman pengiriman expresnya beda jasa sebelah cepat banding expres,0
eror beranda mencari barang gambar muncul begtu membuka akun beranda membayar pesanan kmrin check out muncul update coba install ulang tolong,0
sumpah kesel bgtudah bayar spinjam tetep tagihantolong diatasi urusannyajangan sampai ditagih kena denda bayar sebelum tanggal jatuh tempo,0
mempersulit penggunanya verifikasi kitas gagal coba gagal pesan tolong mempersulit pelanggan kecewa shopeepay mohon balas tanggung penggunanya,0
rubah maaf express tlong kalau cari kurir lbih selektif ada tulisan fragle harus hati dwoonk tolol amad sich dalam mngutuk keras semua instansi ada prusahaan inih bjat tolol slesaikan akan bisa mrubah lebih terimakasih ksih,0
haduh sekarang pesen ngecrash contohnya white screen pas pencet produk eh produk semoga perbaiki,0
kesekian kalinya isi shopeepay dana masuk kecewa sistem tingkatkan kualitasnya error sistem plisss tingkatkan kualitas menurun kualitas pengguna trauma membayar cicilan listrik atw pdam takut dana masuk,0
kecewa belain tidur cek out iphone buka promo giliran buka habisss sumpah ngerasa kayak permainkan percaya,0
kecewa member seneng belanja eh semalam itu sinyal buruk akun berubah terganti sendiripoin hilanguang pay hilangsekarang member disruh login ngak benar benar kecewa,0
shopeenya kena hack akun pas masuk dicoba akun berbeda tolong perbaiki secepatnya,0
pelayanan team memuaskan merugikan pelanggan topup dibayarkan juga masuk kecewa kali,0
terkena penipuan spinjam saldo masuk rekening give money milik pelaku atur ulang jangka pembayaran membayar kasih pencairan segitu akun pinjam,0
pengajuan spaylater gagal ditolak data data sesuai belanja kebutuhan ancang ancang pindah marketplace chat pusat bantuan penyelesaian belanja lancar lancar spaylater disetujuin spinjam,0
woiii mendadak log out update log in log in email log in nomor handphone suru selesain puzzle puzzle geser wooii solusi dong awas hack,0
ngurangin cost alias ngirit wkwkwkw nambahin biaya penanganan potongan top saldo pay later biaya penanganan pesanan biaya penanganan tagihan komentar produk dibeli free ongkoskirim dibatasin what the lanjut biaya potongan ayo utak atik profit,0
knapa btng paylet transparan menghitung bunga bunga barang penangan beda pembagiannya gabung orang kayak begitu,0
sebenernya bintang paketnya gerak tanggal desember tanggal pagi desember dibatalkan sistem eh siangnya jam siang dapat chat pembeli paket diterima barang sampai pembeli dana penjualan chat pembeli refund masuk chat cs suruh diskusi pembeli pembayarannya nulis transfernya dipesan langsung kena sensor garansi pembelian apanya orang jualan giveaway,0
mengecewakan order shopeefood status pesanan diterima druver mengambil pesanan dibatalkan sistem itupun menunggu jam sistem buruk merugikan konsumen,0
permisi mohon maaf komplain keras kronologinya sistem hp beli paket tanggal gedangan perjalanan tanggal pengiriman gagal barangnya cacat kelalaian perjalanan mohon maaf barangnya tanggung kepastiannya maaf estimasi minggu barang promo maaf min bahas balasan terkait terima kasih,0
isi pulsa axis saldo shoopepay pulsanya masuk saldo kepotongmau ngajuin pengembalian tulisan pengembalian pesanan diterimaudah jam tungguin tanda tanda saldo member platinum kebijakan tolong kakak diperbaiki terima kasih,0
belanja tanggal november desember beli notebook laptop sistem automatic bca pembayarannya barang dikirim uang kgak ketipu penjual,0
beli paket data transfer akun dana akun dana uang terkirim pembayaran gagal uang kembalikan akun shopeepay harga paket data berubah nyesal beli uang,0
akun gunakankatanya pembatasan akun tagihan paylaterpadahal bayarkan menunggu pemulihannyamohon responnya,0
lambat update kebanyakan update melulu buang buang kuota data internet buka didiemin menit lancar sinyal kuat hp samsung edge nyaman beralih tokped,0
akun pay blokir toko blokir ntah knapa alasanya cht cs suruh menunggu solusi pelayanan nambah kesini nambah buruk potongan admin mah nambah naek pelayanan nambah turun spaylatter jatuh tempo ditelvonin dibayyarin tuuh dibayarin spayy diblokir mudah klik bayar pay blokir woy sbnernya sayang kasih bintang mohon diperbaiki,0
tolong min sistem pembayarannya diperbaiki nama akun kustini membayar ditentukan diterima otomatis tulisannya terbayar keluhan bukti dibalas tamplete cs menanggapi tamplete orang langsung lumayan min uang segitu,0
kali koment tanggal jam wib jam wib beli kouta kouta telepon cs respon anda pikir telepon pulsa tolong benar jualan menyusahkan pembeli,0
hati hati pjnjaman spaylater spinjam konfirmasi cs alasan penagih terlambat telepon sehari sampai bertanya giliran jawab matiin jawab terus saldo bayar pas ppkm begini penjualan turun saldo bayar terlambat spaylater setahun telepon kasarin,0
food mengecewakan makan siang dipesan malam blom tolong aplikasinya diperbaharui user pembeli call driver pesanan selesaichat nomor hp driver menghilang kemana driver kirim chat call center disuruh tunggu jam terlanjur basi makanannya harga yach dikembalikan uangnya saldo kalau pesanannya kesaya,0
shopeetanam nyiramin tanaman teman dapat air air bantuan penyiraman shopeepets sekolah hadiah berulang seni olahragakuis hadiahnya diambil keuntungan jam kerugianhadiahberkurang hadiah baju kaos ekslusif padahal menyelesaikan pesanan persennya diluarjawa dikirim kerna ongkoskirim tolong perbaiki,0
kesini mengecewakan shopeepay dipake saldo mencukupi mohon ditindak lanjuti kenyamanan belanja konsumen saldo masuk shopeepay,0
pagi min akun berubah member clasic padahal silver bisay belanj spaylater akun berubah terus spaylater bayar tagihannya min mohon pencerahannya,0
akun nonaktif melanggar melanggar akun saldo sial percaya,0
tolong tim pesanan mengajukan pembatalan pesanan tolak tolong kerja samanya,0
fitur pembayaran pay kembalikan susah mai co kadang saldo pasan jangan tahan uang saldo kayak bank mesti saldo tinggal fitur,0
lapor diipastikan uang sedangapa suruh lapor lapor lacak komplenan cs dari akun kemarin kompelen resmi chat sama cs saudaralaki-laki kakakperempuan diluar waspada sekarang aman keterlibatan orang akun akun palsutoko fiktif berkembang kalau sekarang lebihbaik beralih,0
pas benar benar tidakbisa check out barang promo terus disuruh menunggu kerja habis promonya ngechat agent sampai orang solusi kejanggalan memang janggal checkout barang klain voucher laman shoppee itu tipu benar benar penipuan ini bye,0
gmna paket mesen tangerang pas lihat status pengiriman paket tangerang gudang sortir jakbar gudang sortir bandung gudang sortir bandung blom pindahtempat barang burudi,0
aduh gustiii nyoba pembelian make paylater tagihan bayar akun keterangan tagihan bayar telponin tagihanya bayar bilangin bayar bayar csny tunggu tagihan denda mempengaruhi nama kredit cek jawabannya pas halah,0
sungguh sungguh mengecewakan beli pulsa masuk pdhal nomer buruh dipersulit komplain via langsung tanggapan sekelas menghadapi komplain,0
hati hati pengguna pribadi bantuan perubahan status pengirman barang barang non fisik dibohongi diubah dikirim kemas niatnya merugikan penjual kali hati hati reviewnya kurangnya kecewa pengguna,0
beli barang shopeee mall garansi pas ajukan pengembalian menunggu bulan diresponrespon menunggu kali uangnya tarik saldo ampun butuh cepat,0
tolong bantuannya isi shopeepay va bca masuk pay pembayaran berhasil banking bca tolong bantuannya tanggung terima kasih,0
kecewa karena pas rela in begadang tidur dede ku bangunin pas keranjang ku harga pas login ulang keranjang eh pas cek out harga,0
kecewa beli token prosesnya sampai beli pengembalian dana ditolak duuh server benerin kaya begini bintang sebenernya cocok tidakadauang rating enak mengecewakan,0
kecewa top up nambah saldonya komplain suruh menunggu bayar spaylater memangnya nanggung kah akun kena bunga keterlambatan adminnya lagisering ninggalin pesan gtu,0
paham keterlambatan pembayaran denda tolong team shoppee terkait penagih paylatter pendidikan ajarin tata krama sopan santun tagihan bayarkan tanggal kecewa kejadian menyenangkan team shoppee perbaiki kualitas team shoppee terimakasih,0
akun kemarin dibekukan salahpadahal tagihan paylater jatuh tempo tanggal desemberapakah bertanggung initolong respon yasudah dm ig care belum tanggapan id account filzarramdhani,0
chat live agent terselesaikan chat duluan kasih solusi coba diperbaiki kinerja karyawannya ohya namanya bestha pelayanan buruk,0
chasback coin voucher pasang tertera chasback coin barang terima nilai koin nambah kali jadi mlas pesan,0
kesini kesannya marketplace fitur diluar belanja berat developer mikir orang indonesia hpnya spek,0
top up pay masuk jamtrus jam jgtrus jam klu jghbungi cek berkala parah ini shopeemana order barang,0
sebenernya kecewa make ajah sistem bermasalah spaylater gunain lapor cs perbaikan,0
ulasan dihapuss pembatalan november desember barang dikirm tolong pembatalan toko bertanggung,0
transfer gagal bayar pesanan dibatalkan menghubungi via email dijanjikan pengembalian dana jam kenyataannya ditentukan dana belum dikembalikan penyelesaian pengembalian dana terkesan berbelitbelit memakan payah,0
kak tolong perbaiki habis chekout nggk kirim pesan kemas barangnyakenapa pas hapus nggk buka fbapa login facebook pas download nggk bisajadi bingung tolong kak bantu,0
emosi iya pembayaran angsuran kredit terbayarkan begini harisaldo rekening terpotong menunggu kalau belum terverifikasi silakan hubungin lagieh uang kenapa tahan kalau iklan pinter benar pembayaran apapun mempermudah boro mempermudahmempersulit hidup orang iyayg kena rugi enak anda enak,0
tolong perjelas kurir khusus kota sibolga sumatra utara mengantarkan barang pesanan kota sibolga rumah masuk gang temuin gg,0
sumpah rusak verivikasi pengiriman kode otp masuk kaya langsung tersambung bner bner parah rusak terus akun hilang Cuma gara gara akun pas masuk gra nomer ada akun google verivikasi nomer kakak ada nomer kenapaga langsung masuk coba akun google asli rusak parah,0
diupdate lancar lambat games lemotnya parah buka game tanam search barang loadingnya super lambat jaringan kuota internet memory hp gb,0
akun log outdan masuk lgimacemana bayar tagihan gmna terlambat kena dendapihak taunya nagih ajklo bengkak tagihan,0
out terus sndri lelah log in habis upgrade susah log in tadi pesanan juga sudh ditrima sndri sebelum diklik begini pembayaran cek manual oi,0
anehketika mau lihat lihat shopeesy foto senonoh menjual aneh,0
jelek pesan barang makassar pinrang sampainya pesan tanggal tanggal pas pinrang menunggu pas eee barang hilang lucu,0
alasan akun bekukan mencoba food kali akun bekukan pembayaran lunasi akun food akun bekukan mencoba food kecewa,0
mohon bantuannya buka akun akun hp hilang akses sandinya dimasukan mohon bantu akun pesanan selesai,0
buruk bayar tagihan sesuai nominal jatuh tempo ditagih kemana uang bayarkan virtual account terverifikasi uang bayarkan,0
dear spaylatter spinjam dibuka loading bayar shopeenya bermasalah begini tolong cemas takut kebuka sampai jatuh tempo muter pas buka spaylatter,0
topup etoll gagal keterangan berhasil saldonya bertambah komplain nyadarnya error komplain total kehilangan uang kapok pembayaran pengembalian dana ditolak alasan diproses saldonya bertambah chat pusat bantuan kecewa,0
sdm bermutu paket dikirim mall kurir customkurir toko difoto bukti mikir,0
parahmending lazada murah rupiah ongkos kirim halo karyawan buruh terhormat pinter bahharga murah ongkoskirim mahalharga mahal gratis ongkoskirim kena ribu ongkoskirim bah trik trikan ajahadeh,0
admin curang enmang produk ku blokir jual hewan sopeeeeeeeeeeeeeeeeeeeee kasi jual ikan cupang gaboleh kenapa perbaiki kasi jual nomor respon awas,0
buka muncul apaapa muncul tampilan utama mencari barang apaapa jaringan stabil coba uninstall install klik login kali coba,0
bobol akun akuada aneh akun akusmua hilangusername diganti biasaadakah solusinya,0
pelayanan parah saldo pay belanja harga aja isi saldo makan uang endepein payah,0
bintangnya ganti penagihan dari dc terlambat suruh minjem bayar parahnya pumpung perlakuan sopan cewek anda ojk penagihannya,0
pengguna kecewa laporan shopepay tanggal sampai desember menyuruh sabar sabar percaya kebijakan lambat penanganan berkualitas bintang minus kasi minus,0
kurangi bintang kecewa pelayanan pay later membayar via virtual acount ditagih padahal tagihan lunasi dan tagihan hubungi dan diancam datangi colector lainlain,0
belanja hp shopekalau dikirim barang rusakkemarin beli hp iphone toko galeryshopdi deskripsi memang tertulis second deskripsi tertulis barang gantiandi deskripsi tertulis resmi internationaldan belidikirim barang gantiankamera ganti batrei gantidan retur persulit toko alasannya segel lepaschat sangattt balassampe skrng returan dikirim toko galeryshop,0
hadehhh update live ngacok akun live follow hilang beranda susah tolong balikin semulaa tidakadauang berguna update lag lag an,0
lucu membingungkan komplain masukkan nomor hp format contohnya terformat kirim dibilang nomor hp sah utak utik sah format penulisannya aneh layanan kebanyakan promo meningkatkan kualitas sungguh mengecewakan coba konsultasi shoppecare jalan,0
kok login login kok nama lokasi ditempat tagihan bayarnya login pasword benar suruh verifikasi email diverifikasi tetep login,0
kenapa pas ganti alamat pas ngesave nomor telepon sah nomernya aktif what the,0
jualan penipuaq pesan bareng hrga sesuai terteratpi kenapa malah chat pribadi tf saldo pay smpek jt lebihngotot pulak htus tf jugaaq cancel bareng dan dana dsruh ambil pengadilan aneh tolong benet akun plpgtc uang ku rp dia menipu mengatas nama allah jahat bnget tolong update,0
jam email sayasaya main jalur hukumsaya urgent lakuin pembayaran saldo shopeepay gagal dana kembalikansaya kerugian,0
tolong perbaiki voucher voucher alasan pkai akun tertaut akun cuma akun hp,0
logout pas login susah bangetkode top masuk pas verifikasiudah coba wasmspanggilan masuktolong gmna ini masuk susah bangetsaya akun akun shopaynya,0
